LLM,File,Key,Hallucination
LLAMA3,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,event entry type set,0.857142857
LLAMA3,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,event channel queuesize set,1.5
LLAMA3,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,event channel rendezvous set,1.2
LLAMA3,2024-02-14 14.50 03%20-%20RT%20App%20Paper-representations.aird.xes,event channel direction set,1
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event structurednode ports add,0.25
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event port name set,0.125
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event port pchannels add,0.5
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel name set,0.272727273
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel pfrom set,1.5
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel pto set,1.5
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event structurednode processes add,0.166666667
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event process name set,0.166666667
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event port portextension set,0.5
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event structurednode nchannels add,0.166666667
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel nfrom set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel nto set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event message name set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event message entry add,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event entry name set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event entry type set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel queuesize set,0.833333333
LLAMA3,2024-02-14 15.04 04%20-%20RT%20App%20Paper%202-representations.aird.xes,event channel rendezvous set,0.833333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event structurednode ports add,0.166666667
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event port name set,0.083333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event port pchannels add,0.333333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel name set,0.176470588
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel pfrom set,1.333333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel pto set,1.333333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event structurednode processes add,0.090909091
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event process name set,0.090909091
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event port portextension set,0.333333333
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event structurednode nchannels add,0.090909091
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel nfrom set,0.454545455
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel nto set,0.363636364
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event message name set,0.363636364
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event message entry add,0.4
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event entry name set,0.4
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event entry type set,0.363636364
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel queuesize set,0.4
LLAMA3,2024-02-14 15.40 05%20-%20Hepsy%20Example-representations.aird.xes,event channel rendezvous set,0.4
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event port name set,0.2
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel name set,0.333333333
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event structurednode processes add,0.2
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event process name set,0.2
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event port portextension set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event structurednode nchannels add,0.166666667
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel nfrom set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel nto set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event message name set,0.857142857
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event message entry add,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event entry name set,1
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event entry type set,0.666666667
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel queuesize set,0.833333333
LLAMA3,2024-02-14 15.51 06%20-%20Sobel-representations.aird.xes,event channel rendezvous set,0.833333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event port name set,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel name set,0.333333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event structurednode processes add,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event process name set,0.2
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event port portextension set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event structurednode nchannels add,0.166666667
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel nfrom set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel nto set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event message name set,0.857142857
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event message entry add,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event entry name set,1
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event entry type set,0.666666667
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel queuesize set,0.833333333
LLAMA3,2024-02-14 15.52 07%20-%20Roberts-representations.aird.xes,event channel rendezvous set,0.833333333
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event port name set,0.25
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel name set,0.3
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event structurednode processes add,0.142857143
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event process name set,0.142857143
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event port portextension set,1
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event structurednode nchannels add,0.125
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel nfrom set,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel nto set,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event message name set,0.666666667
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event message entry add,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event entry name set,0.75
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event entry type set,0.545454545
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel queuesize set,0.625
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel rendezvous set,0.625
LLAMA3,2024-02-14 16.25 08%20-%20RASTA-PLP-representations.aird.xes,event channel direction set,3
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event port name set,0.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel name set,0.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event structurednode processes add,0.2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event process name set,0.2
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event port portextension set,0.333333333
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event structurednode nchannels add,0.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel nfrom set,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel nto set,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event message name set,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event message entry add,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event entry name set,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event entry type set,1.5
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel queuesize set,1.25
LLAMA3,2024-02-14 17.00 09%20-%20Susan-representations.aird.xes,event channel rendezvous set,1.25
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event port name set,0.25
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel name set,0.136363636
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event structurednode processes add,0.0625
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event process name set,0.058823529
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event port portextension set,1
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event structurednode nchannels add,0.05
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel nfrom set,0.3
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel nto set,0.3
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event message name set,0.260869565
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event message entry add,0.315789474
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event entry name set,0.315789474
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event entry type set,0.166666667
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel queuesize set,0.277777778
LLAMA3,2024-02-14 17.46 10%20-%20JPEG_encoder-representations.aird.xes,event channel rendezvous set,0.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event structurednode ports add,0.5
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event port name set,0.4
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event port pchannels add,1
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel name set,0.3
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel pfrom set,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel pto set,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event structurednode processes add,0.166666667
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event process name set,0.166666667
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event port portextension set,2
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event structurednode nchannels add,0.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel nfrom set,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel nto set,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event message name set,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event message entry add,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event entry name set,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event entry type set,1.25
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel queuesize set,1.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event channel rendezvous set,1.125
LLAMA3,2024-02-14 17.58 11%20-%20JPEG%20Reduced-representations.aird.xes,event process processextension set,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event structurednode ports add,0.333333333
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event port pchannels add,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel pfrom set,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel pto set,0.666666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event structurednode nchannels add,0.041666667
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel nfrom set,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel nto set,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event message name set,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event message entry add,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event entry name set,0.25
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event entry type set,0.2
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel queuesize set,0.217391304
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event channel rendezvous set,0.208333333
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event port portextension set,0.5
LLAMA3,2024-02-14 18.17 12%20-%20FIRFIRGCD_ext-representations.aird.xes,event process processextension set,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event behaviorspecification nodes add,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event stimulus name set,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event display name set,1
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event structurednode ports add,0.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event port pchannels add,0.666666667
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel pfrom set,3.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel pto set,3.333333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event structurednode nchannels add,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel nfrom set,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel nto set,0.058823529
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event message name set,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event message entry add,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event entry name set,0.235294118
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event entry type set,0.173913043
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel queuesize set,1.352941176
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel rendezvous set,1.352941176
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event structurednode processes add,0.538461538
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event process name set,0.538461538
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event port portextension set,3.5
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event port name set,0.833333333
LLAMA3,2024-02-14 18.30 13%20-%20FIRFIRGCD_HPV-representations.aird.xes,event channel name set,0.15
